ident,             JDTDB,                      X,                      Y,                      Z,              VX (km/s),              VY (km/s),              VZ (km/s),             mass (kg),          radius (km),  color1,   color2,    color3,
   Mercury, 2554735.780811069, 6874078.492928497, -1943312.8645722752, -6445876.109302668, 17.933641022896172, 42.406175214645295, 1.8410575543150738, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2554735.780811069, -26311405.45628742, -75823660.40505202, -1660956.250222128, 34.39882656214397, 5.0505063508038575, -1.9071504129606087, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2554735.780811069, 16696364.598372197, -108357945.48285072, 875688.4397272771, 26.945902805836155, 11.447905459798354, -0.007625765017335729, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2554735.780811069, 16913941.581804752, -108682104.69964811, 843630.774920663, 27.759045544033604, 12.043278822703662, -0.038064052604776875, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2554735.780811069, -25575017.458472542, 264132754.39537618, 5282555.876738247, -23.28806763169967, 3.818520025227468, 0.6442174589329601, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2554735.780811069, 483860502.2415601, -515867622.8232031, -8511954.20269371, 9.25420033158086, 9.655395143899787, -0.24754913495328948, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2554735.780811069, -456237570.80508703, -1410984052.8609302, 42112056.58694299, 8.753847319172763, -2.6866288438112713, -0.30391013185781435, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2554735.780811069, 430397769.5175019, 2856265085.582817, 5007779.869044285, -6.769928399798019, 0.7977447192386649, 0.09025133525673788, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2554735.780811069, -4218841890.7379074, -1713667959.232824, 133122712.83468194, 2.0621589754313816, -4.980699596222256, 0.05521176674601824, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2554735.780811069, 3624642408.730777, -4048241739.655793, -632225852.8540109, 4.235973335814678, 2.365221979744766, -1.4984081931209035, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2554735.780811069, 99583767.44720927, 60885057.75575706, 4189092.34143165, -11.189667338526537, 30.067533066405474, 3.2118054712477524, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 188479426.60096824

       Sun, 2554947.019238569, -42565505.097293496, 31744005.485034574, 810883.4795892088, -0.010184157480149838, -0.000998733448229986, 0.0002755647377474994, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2554947.019238569, -90558339.2241373, 53669243.77650637, 6983679.825449309, -30.305217157098298, -42.26898497836255, -0.7033907675534238, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2554947.019238569, -66665500.79776534, -74159477.66954601, 678149.0432340035, 33.9089606176165, -7.912036252486252, -2.0647470895705466, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2554947.019238569, -159845720.2085498, 121429126.7400212, 772804.9404408705, -18.598968058485532, -23.76778468852237, 0.015541128171931623, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2554947.019238569, -160164558.07015005, 121191738.67800413, 776617.4073193274, -18.055002356550208, -24.58387915258964, -0.06972068148297653, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2554947.019238569, -289337216.2240907, 25301971.756037243, 6651430.2582206335, 1.4977500065315905, -22.140742453129157, -0.5015191325191817, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2554947.019238569, 623225869.754143, -314919418.2763424, -12480904.906439953, 5.86726443643502, 12.190913959573821, -0.1832774697394661, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2554947.019238569, -294119440.18204814, -1450512674.3780756, 36308261.35877621, 8.992009822309866, -1.6412263756301222, -0.3313716063109185, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2554947.019238569, 306432769.4370338, 2868155400.4784927, 6650476.768464618, -6.81243898680858, 0.5047340372938046, 0.08973157376893447, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2554947.019238569, -4180213501.1854596, -1804147891.5718036, 134098786.1820483, 2.170679458721601, -4.9339759604450055, 0.051745365925840094, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2554947.019238569, 3701469863.6493945, -4004542077.1488004, -659489256.1565582, 4.1829407206844325, 2.4232933796220566, -1.4891527784246903, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2554947.019238569, -195316132.07831043, -88049038.70516673, -12335130.73607692, 12.411385459132232, -20.33290650070939, -2.1627314133204014, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2555155.0169253037, -42733267.65662909, 31715733.9578548, 815471.4493582016, -0.008479094844495185, -0.0020254274094790685, 0.00024441908513216494, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2555155.0169253037, -52256587.98835526, -37203658.23042048, -3966988.8533746605, 38.47748774737214, -4.23962795380915, -3.8556647909845805, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2555155.0169253037, -111440052.23154129, -51968885.98816606, 3567858.1394437402, 26.817577885057606, -22.3853638965093, -1.8643108883179071, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2555155.0169253037, 102688120.23157026, -8017115.085065251, 824264.5170548526, 7.372613239390619, 28.61602072925573, -0.016552304018730424, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2555155.0169253037, 102827124.62909916, -7672029.545498561, 844324.9517062071, 6.387460276642101, 28.975629031182574, 0.056819622948754596, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2555155.0169253037, 21147527.405625172, -171379626.15818566, -4999648.407092059, 23.99452947828748, 9.362402126669112, -0.38422362076444166, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2555155.0169253037, 693129683.5904601, -82001172.69888677, -15044826.804841882, 1.829654560120435, 13.513892109972355, -0.09928370419784167, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2555155.0169253037, -131278835.9906245, -1470621385.4460504, 30142329.58640782, 9.111482214658643, -0.5948735976263361, -0.3541047875555081, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2555155.0169253037, 183722938.1247176, 2874612296.7721543, 8257172.725333535, -6.841921886449503, 0.2134591472371449, 0.08905018459827475, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2555155.0169253037, -4140251715.9438157, -1892385755.3943913, 134997853.68400267, 2.2765036593479104, -4.885677966606771, 0.04830866620682311, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2555155.0169253037, 3776169056.985302, -3960489028.0112786, -686166932.123941, 4.130298670599007, 2.479170966240564, -1.479774275455441, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2555155.0169253037, 108233589.51748338, 24304146.92429922, 288377.20684126334, -3.964593745819033, 30.61970467252562, 3.2844151013005156, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 32797915.80426333

       Sun, 2555394.6465567187, -42883001.29438585, 31670545.00125735, 819977.3128465118, -0.0062846315160188715, -0.0021491575537837195, 0.00020057499707921536, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2555394.6465567187, -101848366.12594242, 22566644.252042595, 5448940.354753482, -2.716798766981902, -46.08784747982053, -3.5312528745686094, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2555394.6465567187, -72062664.98474787, -72923769.05035177, 997641.5429378739, 33.495089312987325, -9.555758405112082, -2.0643762022198975, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2555394.6465567187, -150920758.66876724, -73606407.30537994, 885931.6313073229, 20.296506393671077, -21.464683694818014, 0.009117874473148406, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2555394.6465567187, -150535905.038137, -73710004.23082745, 864713.5290890762, 20.517154863923388, -20.51036344822207, 0.0836723836060269, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2555394.6465567187, 29178436.482257325, 247620748.45284063, 3613265.5959064085, -22.098085810636363, 9.743186351271799, 0.7399835581483273, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2555394.6465567187, 679780595.9804481, 199143290.17713064, -15967681.664019518, -3.113342077746277, 13.329755023146614, 0.011373087448918814, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2555394.6465567187, 57580366.09071972, -1470391384.2880156, 22587025.784492962, 9.106865487228808, 0.6168502080693818, -0.3747161003086067, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2555394.6465567187, 41847750.373436235, 2875533965.35828, 10090957.20818289, -6.860387259319956, -0.12483488836794951, 0.08805535487869058, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2555394.6465567187, -4091868090.1752834, -1992939043.8791904, 135956817.0208055, 2.397090908647812, -4.827246645787427, 0.04432248271448247, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2555394.6465567187, 3861050757.2685823, -3908507346.4585276, -716689643.7516769, 4.069167119295574, 2.541958377794097, -1.4686558883759797, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2555394.6465567187, -177849672.67607027, -111921628.93516701, -14854581.059102044, 15.61498645131199, -17.41512999704189, -1.8433219393193607, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 49406338.31352589

       Sun, 2555525.722946584, -42946617.89797031, 31645425.50530298, 822040.0871166282, -0.004898642112361617, -0.002093605587150654, 0.00016552471920026988, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2555525.722946584, 3518826.9493386047, -7745956.721020141, -6643485.301030435, 21.887701891107778, 39.39086929464699, 1.234259605989188, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2555525.722946584, -67896820.25533691, 136250020.55555406, 3758841.4433221715, -34.186323578931066, -8.309824808858444, 1.8475224804221912, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2555525.722946584, 105326410.72979517, 5630700.267702619, 824023.1897026842, 4.651674181876652, 29.223410898569004, -0.015884146706090986, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2555525.722946584, 105402443.14547211, 5238613.239275479, 787547.2056640503, 5.616588713346126, 29.370405597106828, -0.020757878068298027, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2555525.722946584, -214527674.81839663, 209466313.73211092, 8714091.441761568, -16.554410488322322, -14.748490972506813, 0.0910254707540943, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2555525.722946584, 629764390.5703204, 345579883.61566186, -15491263.286194716, -5.687763900940763, 12.441608077310299, 0.07244444501445342, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2555525.722946584, 160379669.65104467, -1459664914.007531, 18292596.693712257, 9.039977041214168, 1.2766796938473919, -0.3833665761147623, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2555525.722946584, -35867786.492702335, 2873067412.0581965, 11084626.15030297, -6.863365357652563, -0.31083865151455997, 0.0874158227480319, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2555525.722946584, -4064350624.953935, -2047420361.1445804, 136446364.48262846, 2.462424382719837, -4.794034365259179, 0.042130724581775456, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2555525.722946584, 3906943681.829078, -3879528739.8582215, -733287043.5806513, 4.0355232602718365, 2.5755897277289126, -1.462436912599725, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2555525.722946584, 61391327.044046625, -115107187.91097741, -14762390.775684902, 18.08547750548475, 18.576150736353636, 2.0293817945302464, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2555702.2044293806, -43010653.54335242, 31619142.944721185, 824409.5684424787, -0.003497351466953898, -0.0013571386302997429, 0.00013499662116440262, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2555702.2044293806, 4518047.048402048, -5766915.601337995, -6573637.207248502, 20.52036364058358, 40.510441133818794, 1.450768652514028, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2555702.2044293806, 54392704.03791342, 78905180.4329994, -4100904.0412946404, -15.400175529202885, 31.36080400697882, 1.3360965738500767, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2555702.2044293806, -187952677.5752811, 63814103.376143314, 818799.6728393039, -6.937894821151023, -29.198471336657846, 0.016126974995690192, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2555702.2044293806, -187837077.81738237, 64181493.657548286, 852139.0405920456, -7.921173138045661, -28.957978908637504, 0.04191195937271715, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2555702.2044293806, -243404051.84546617, -97542552.4036506, 2962757.757237859, 14.004380406490297, -18.284806254078024, -0.7233096473491694, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2555702.2044293806, 519000203.030752, 521204752.5200045, -13791267.76337147, -8.7434978905507, 10.454168651129432, 0.1489849611782148, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2555702.2044293806, 297093702.5219752, -1433479195.298168, 12376782.545188548, 8.878484877533309, 2.155630688781713, -0.39199600165660053, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2555702.2044293806, -140501362.9919648, 2866413355.7299075, 12410319.587752435, -6.859324587845073, -0.5620470324292286, 0.08644807130702556, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2555702.2044293806, -4026137352.3011355, -2120170313.5843847, 137066200.81094572, 2.54966306927816, -4.747933932673711, 0.03916795664269637, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2555702.2044293806, 3968130631.6919465, -3839915773.556757, -755521521.9536586, 3.9900102579669814, 2.620081406373424, -1.453915273873847, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2555702.2044293806, -141737756.47528115, 140668895.76831743, 12366509.414449567, -26.724352459469763, -17.01180374431707, -1.876111724047324, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness:      Bennu and      Earth; 90420282.80970718

       Sun, 2556104.4266545996, -43092860.780937485, 31613619.87940931, 828197.0916549838, -0.0015943584019734787, 0.0012358304551736172, 8.898492825506583e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2556104.4266545996, -98706035.42085448, -711303.2119876728, 3247384.922068734, 14.447113841983453, -40.02044859520307, -4.598470831430518, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2556104.4266545996, 28242899.84324392, -50503500.88517994, -4455023.032324986, 26.218894985214007, 22.84618992266226, -1.1805226476560713, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2556104.4266545996, -180028065.0240421, -29674184.6091261, 872739.1038063858, 11.678384329232626, -27.316079835184027, 0.01283429546008023, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2556104.4266545996, -179641698.56980664, -29784828.661280688, 873112.4815069048, 11.978214426518505, -26.388606178807773, 0.10072345736062947, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2556104.4266545996, -15911744.670583174, 262046960.89247552, 5012485.082965647, -23.173948398950817, 4.9134414596194995, 0.6643905014644929, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2556104.4266545996, 130256809.57090974, 771829806.8765084, -6237937.761066137, -12.882291576533255, 3.5819260720372026, 0.2708028515609787, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2556104.4266545996, 595209284.4465424, -1324679312.775013, -1410525.832229475, 8.209374229874307, 4.084367879991117, -0.39834929546044273, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2556104.4266545996, -378250685.10099405, 2836907370.1633663, 15370134.201338654, -6.815157878200708, -1.1361797965405822, 0.08378560299990544, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2556104.4266545996, -3934119720.556884, -2283266467.1016927, 138309411.4211216, 2.745233402944972, -4.637011612103884, 0.032369851813805244, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2556104.4266545996, 4104977578.7671614, -3747145456.198204, -805702305.5558214, 3.885436538677494, 2.718137136246683, -1.4338837255257648, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
     Bennu, 2556104.4266545996, -59359623.7343272, 166509381.59907287, 15296012.80429929, -33.895609757673576, -1.296221567112186, -0.2005413487316673, 78000000000.0, 0.2, 128.0, 128.0, 128.0, 0
Collisions: 
Closeness: 

       Sun, 2556117.1812843243, -43094599.090894364, 31615016.40395164, 828293.7490466384, -0.001558849517330202, 0.0012991902167563902, 8.633224056932974e-05, 1.988544e+30, 696300.0, 253.0, 184.0, 19.0, 9
   Mercury, 2556117.1812843243, -69581146.93819357, -32607088.7265751, -2022941.6085438484, 35.235923813764416, -16.224274576768494, -4.5424451372519075, 3.302e+23, 2440.0, 219.0, 206.0, 202.0, 1
     Venus, 2556117.1812843243, 52129167.611708134, -20771478.92192276, -5402482.864835349, 16.686596112094023, 30.545972563621305, -0.5215407655651074, 4.8685e+24, 6051.8, 139.0, 125.0, 130.0, 2
     Earth, 2556117.1812843243, -164001201.4115379, -58077582.86243722, 886729.9619950472, 17.26758083406454, -24.030614116454974, 0.012730840961925307, 5.97219e+24, 6371.01, 0.0, 119.0, 190.0, 3
      Moon, 2556117.1812843243, -164289042.17185283, -57833712.72471536, 899683.1332912627, 16.650030138707955, -24.860202785118332, -0.07441182866860671, 7.349e+22, 1738.0, 214.0, 213.0, 192.0, 10
      Mars, 2556117.1812843243, -41568836.557403155, 265979714.20508486, 5716389.719803095, -23.34036327730723, 2.2324368665785017, 0.6120723005945059, 6.4185e+23, 3389.9, 114.0, 81.0, 48.0, 4
   Jupiter, 2556117.1812843243, 116029600.43474369, 775641093.4976737, -5938235.327593501, -12.937554369649993, 3.335220530315558, 0.27310210891534004, 8.9813e+26, 69911.0, 165.0, 145.0, 134.0, 5
    Saturn, 2556117.1812843243, 604240652.7253, -1320145882.8683338, -1849449.6442555576, 8.181451674588617, 4.143190708391782, -0.3982425549748682, 5.68319e+26, 58232.0, 227.0, 224.0, 192.0, 6
    Uranus, 2556117.1812843243, -385759779.11061454, 2835645257.689419, 15462413.723971006, -6.812955667033815, -1.1543887196108278, 0.08369082500023041, 8.68103e+25, 25362.0, 225.0, 238.0, 238.0, 7
   Neptune, 2556117.1812843243, -3931091095.0226803, -2288374442.2210274, 138344963.5950887, 2.7513583001854154, -4.633362629306173, 0.03215333740582098, 1.0241e+26, 24624.0, 115.0, 172.0, 172.0, 8
     Pluto, 2556117.1812843243, 4109257491.314489, -3744148395.359321, -807282087.8048579, 3.882102698046611, 2.7211712117397657, -1.433235148829075, 1.307e+22, 1195.0, 246.0, 221.0, 189.0, 0
